ID,fault,strike,dip,nx,ny,nz
39465,EW1,90.0,90.0,0.0,1.0,0.0
39466,EW1,90.0,90.0,0.0,1.0,0.0
39467,EW1,90.0,90.0,0.0,1.0,0.0
39468,EW1,90.0,90.0,0.0,1.0,0.0
39469,EW1,90.0,90.0,0.0,1.0,0.0
39470,EW1,90.0,90.0,0.0,1.0,0.0
39471,EW1,90.0,90.0,0.0,1.0,0.0
39472,EW1,90.0,90.0,0.0,1.0,0.0
39473,EW1,90.0,90.0,0.0,1.0,0.0
39474,EW1,90.0,90.0,0.0,1.0,0.0
39475,EW1,90.0,90.0,0.0,1.0,0.0
39476,EW1,90.0,90.0,0.0,1.0,0.0
39477,EW1,90.0,90.0,0.0,1.0,0.0
39478,EW1,90.0,90.0,0.0,1.0,0.0
39479,EW1,90.0,90.0,0.0,1.0,0.0
39480,EW1,90.0,90.0,0.0,1.0,0.0
39481,EW1,90.0,90.0,0.0,1.0,0.0
39482,EW1,90.0,90.0,0.0,1.0,0.0
39483,EW1,90.0,90.0,0.0,1.0,0.0
39484,EW1,90.0,90.0,0.0,1.0,0.0
39485,EW1,90.0,90.0,0.0,1.0,0.0
39486,EW1,90.0,90.0,0.0,1.0,0.0
39487,EW1,90.0,90.0,0.0,1.0,0.0
39488,EW1,90.0,90.0,0.0,1.0,0.0
39489,EW1,90.0,90.0,0.0,1.0,0.0
39490,EW1,90.0,90.0,0.0,1.0,0.0
39491,EW1,90.0,90.0,0.0,1.0,0.0
39492,EW1,90.0,90.0,0.0,1.0,0.0
39493,EW1,90.0,90.0,0.0,1.0,0.0
39494,EW1,90.0,90.0,0.0,1.0,0.0
39495,EW1,90.0,90.0,0.0,1.0,0.0
39496,EW1,90.0,90.0,0.0,1.0,0.0
39497,EW1,90.0,90.0,0.0,1.0,0.0
39498,EW1,90.0,90.0,0.0,1.0,0.0
39499,EW1,90.0,90.0,0.0,1.0,0.0
39500,EW1,90.0,90.0,0.0,1.0,0.0
39501,EW1,90.0,90.0,0.0,1.0,0.0
39502,EW1,90.0,90.0,0.0,1.0,0.0
39503,EW1,90.0,90.0,0.0,1.0,0.0
39504,EW1,90.0,90.0,0.0,1.0,0.0
39505,EW1,90.0,90.0,0.0,1.0,0.0
39506,EW1,90.0,90.0,0.0,1.0,0.0
39507,EW1,90.0,90.0,0.0,1.0,0.0
39508,EW1,90.0,90.0,0.0,1.0,0.0
39509,EW1,90.0,90.0,0.0,1.0,0.0
39510,EW1,90.0,90.0,0.0,1.0,0.0
39511,EW1,90.0,90.0,0.0,1.0,0.0
39512,EW1,90.0,90.0,0.0,1.0,0.0
39513,EW1,90.0,90.0,0.0,1.0,0.0
39514,EW1,90.0,90.0,0.0,1.0,0.0
39515,EW1,90.0,90.0,0.0,1.0,0.0
39516,EW1,90.0,90.0,0.0,1.0,0.0
39517,EW1,90.0,90.0,0.0,1.0,0.0
39518,EW1,90.0,90.0,0.0,1.0,0.0
39519,EW1,90.0,90.0,0.0,1.0,0.0
47025,EW1,90.0,90.0,0.0,1.0,0.0
47026,EW1,90.0,90.0,0.0,1.0,0.0
47027,EW1,90.0,90.0,0.0,1.0,0.0
47028,EW1,90.0,90.0,0.0,1.0,0.0
47029,EW1,90.0,90.0,0.0,1.0,0.0
47030,EW1,90.0,90.0,0.0,1.0,0.0
47031,EW1,90.0,90.0,0.0,1.0,0.0
47032,EW1,90.0,90.0,0.0,1.0,0.0
47033,EW1,90.0,90.0,0.0,1.0,0.0
47034,EW1,90.0,90.0,0.0,1.0,0.0
47035,EW1,90.0,90.0,0.0,1.0,0.0
47036,EW1,90.0,90.0,0.0,1.0,0.0
47037,EW1,90.0,90.0,0.0,1.0,0.0
47038,EW1,90.0,90.0,0.0,1.0,0.0
47039,EW1,90.0,90.0,0.0,1.0,0.0
47040,EW1,90.0,90.0,0.0,1.0,0.0
47041,EW1,90.0,90.0,0.0,1.0,0.0
47042,EW1,90.0,90.0,0.0,1.0,0.0
47043,EW1,90.0,90.0,0.0,1.0,0.0
47044,EW1,90.0,90.0,0.0,1.0,0.0
47045,EW1,90.0,90.0,0.0,1.0,0.0
47046,EW1,90.0,90.0,0.0,1.0,0.0
47047,EW1,90.0,90.0,0.0,1.0,0.0
47048,EW1,90.0,90.0,0.0,1.0,0.0
47049,EW1,90.0,90.0,0.0,1.0,0.0
47050,EW1,90.0,90.0,0.0,1.0,0.0
47051,EW1,90.0,90.0,0.0,1.0,0.0
47052,EW1,90.0,90.0,0.0,1.0,0.0
47053,EW1,90.0,90.0,0.0,1.0,0.0
47054,EW1,90.0,90.0,0.0,1.0,0.0
47055,EW1,90.0,90.0,0.0,1.0,0.0
47056,EW1,90.0,90.0,0.0,1.0,0.0
47057,EW1,90.0,90.0,0.0,1.0,0.0
47058,EW1,90.0,90.0,0.0,1.0,0.0
47059,EW1,90.0,90.0,0.0,1.0,0.0
47060,EW1,90.0,90.0,0.0,1.0,0.0
47061,EW1,90.0,90.0,0.0,1.0,0.0
47062,EW1,90.0,90.0,0.0,1.0,0.0
47063,EW1,90.0,90.0,0.0,1.0,0.0
47064,EW1,90.0,90.0,0.0,1.0,0.0
47065,EW1,90.0,90.0,0.0,1.0,0.0
47066,EW1,90.0,90.0,0.0,1.0,0.0
47067,EW1,90.0,90.0,0.0,1.0,0.0
47068,EW1,90.0,90.0,0.0,1.0,0.0
47069,EW1,90.0,90.0,0.0,1.0,0.0
47070,EW1,90.0,90.0,0.0,1.0,0.0
47071,EW1,90.0,90.0,0.0,1.0,0.0
47072,EW1,90.0,90.0,0.0,1.0,0.0
47073,EW1,90.0,90.0,0.0,1.0,0.0
47074,EW1,90.0,90.0,0.0,1.0,0.0
47075,EW1,90.0,90.0,0.0,1.0,0.0
47076,EW1,90.0,90.0,0.0,1.0,0.0
47077,EW1,90.0,90.0,0.0,1.0,0.0
47078,EW1,90.0,90.0,0.0,1.0,0.0
47079,EW1,90.0,90.0,0.0,1.0,0.0
47080,EW1,90.0,90.0,0.0,1.0,0.0
47081,EW1,90.0,90.0,0.0,1.0,0.0
47082,EW1,90.0,90.0,0.0,1.0,0.0
47083,EW1,90.0,90.0,0.0,1.0,0.0
47084,EW1,90.0,90.0,0.0,1.0,0.0
47085,EW1,90.0,90.0,0.0,1.0,0.0
47086,EW1,90.0,90.0,0.0,1.0,0.0
47087,EW1,90.0,90.0,0.0,1.0,0.0
47088,EW1,90.0,90.0,0.0,1.0,0.0
47089,EW1,90.0,90.0,0.0,1.0,0.0
47090,EW1,90.0,90.0,0.0,1.0,0.0
47091,EW1,90.0,90.0,0.0,1.0,0.0
47092,EW1,90.0,90.0,0.0,1.0,0.0
47093,EW1,90.0,90.0,0.0,1.0,0.0
47094,EW1,90.0,90.0,0.0,1.0,0.0
47095,EW1,90.0,90.0,0.0,1.0,0.0
47096,EW1,90.0,90.0,0.0,1.0,0.0
47097,EW1,90.0,90.0,0.0,1.0,0.0
47098,EW1,90.0,90.0,0.0,1.0,0.0
47099,EW1,90.0,90.0,0.0,1.0,0.0
47100,EW1,90.0,90.0,0.0,1.0,0.0
47101,EW1,90.0,90.0,0.0,1.0,0.0
47102,EW1,90.0,90.0,0.0,1.0,0.0
47103,EW1,90.0,90.0,0.0,1.0,0.0
47104,EW1,90.0,90.0,0.0,1.0,0.0
47105,EW1,90.0,90.0,0.0,1.0,0.0
47106,EW1,90.0,90.0,0.0,1.0,0.0
47107,EW1,90.0,90.0,0.0,1.0,0.0
47108,EW1,90.0,90.0,0.0,1.0,0.0
47109,EW1,90.0,90.0,0.0,1.0,0.0
47110,EW1,90.0,90.0,0.0,1.0,0.0
47111,EW1,90.0,90.0,0.0,1.0,0.0
47112,EW1,90.0,90.0,0.0,1.0,0.0
47113,EW1,90.0,90.0,0.0,1.0,0.0
47114,EW1,90.0,90.0,0.0,1.0,0.0
47115,EW1,90.0,90.0,0.0,1.0,0.0
47116,EW1,90.0,90.0,0.0,1.0,0.0
47117,EW1,90.0,90.0,0.0,1.0,0.0
47118,EW1,90.0,90.0,0.0,1.0,0.0
47119,EW1,90.0,90.0,0.0,1.0,0.0
54625,EW1,90.0,90.0,0.0,1.0,0.0
54626,EW1,90.0,90.0,0.0,1.0,0.0
54627,EW1,90.0,90.0,0.0,1.0,0.0
54628,EW1,90.0,90.0,0.0,1.0,0.0
54629,EW1,90.0,90.0,0.0,1.0,0.0
54630,EW1,90.0,90.0,0.0,1.0,0.0
54631,EW1,90.0,90.0,0.0,1.0,0.0
54632,EW1,90.0,90.0,0.0,1.0,0.0
54633,EW1,90.0,90.0,0.0,1.0,0.0
54634,EW1,90.0,90.0,0.0,1.0,0.0
54635,EW1,90.0,90.0,0.0,1.0,0.0
54636,EW1,90.0,90.0,0.0,1.0,0.0
54637,EW1,90.0,90.0,0.0,1.0,0.0
54638,EW1,90.0,90.0,0.0,1.0,0.0
54639,EW1,90.0,90.0,0.0,1.0,0.0
54640,EW1,90.0,90.0,0.0,1.0,0.0
54641,EW1,90.0,90.0,0.0,1.0,0.0
54642,EW1,90.0,90.0,0.0,1.0,0.0
54643,EW1,90.0,90.0,0.0,1.0,0.0
54644,EW1,90.0,90.0,0.0,1.0,0.0
54645,EW1,90.0,90.0,0.0,1.0,0.0
54646,EW1,90.0,90.0,0.0,1.0,0.0
54647,EW1,90.0,90.0,0.0,1.0,0.0
54648,EW1,90.0,90.0,0.0,1.0,0.0
54649,EW1,90.0,90.0,0.0,1.0,0.0
54650,EW1,90.0,90.0,0.0,1.0,0.0
54651,EW1,90.0,90.0,0.0,1.0,0.0
54652,EW1,90.0,90.0,0.0,1.0,0.0
54653,EW1,90.0,90.0,0.0,1.0,0.0
54654,EW1,90.0,90.0,0.0,1.0,0.0
54655,EW1,90.0,90.0,0.0,1.0,0.0
54656,EW1,90.0,90.0,0.0,1.0,0.0
54657,EW1,90.0,90.0,0.0,1.0,0.0
54658,EW1,90.0,90.0,0.0,1.0,0.0
54659,EW1,90.0,90.0,0.0,1.0,0.0
54660,EW1,90.0,90.0,0.0,1.0,0.0
54661,EW1,90.0,90.0,0.0,1.0,0.0
54662,EW1,90.0,90.0,0.0,1.0,0.0
54663,EW1,90.0,90.0,0.0,1.0,0.0
54664,EW1,90.0,90.0,0.0,1.0,0.0
54665,EW1,90.0,90.0,0.0,1.0,0.0
54666,EW1,90.0,90.0,0.0,1.0,0.0
54667,EW1,90.0,90.0,0.0,1.0,0.0
54668,EW1,90.0,90.0,0.0,1.0,0.0
54669,EW1,90.0,90.0,0.0,1.0,0.0
54670,EW1,90.0,90.0,0.0,1.0,0.0
54671,EW1,90.0,90.0,0.0,1.0,0.0
54672,EW1,90.0,90.0,0.0,1.0,0.0
54673,EW1,90.0,90.0,0.0,1.0,0.0
54674,EW1,90.0,90.0,0.0,1.0,0.0
54675,EW1,90.0,90.0,0.0,1.0,0.0
54676,EW1,90.0,90.0,0.0,1.0,0.0
54677,EW1,90.0,90.0,0.0,1.0,0.0
54678,EW1,90.0,90.0,0.0,1.0,0.0
54679,EW1,90.0,90.0,0.0,1.0,0.0
54680,EW1,90.0,90.0,0.0,1.0,0.0
54681,EW1,90.0,90.0,0.0,1.0,0.0
54682,EW1,90.0,90.0,0.0,1.0,0.0
54683,EW1,90.0,90.0,0.0,1.0,0.0
54684,EW1,90.0,90.0,0.0,1.0,0.0
54685,EW1,90.0,90.0,0.0,1.0,0.0
54686,EW1,90.0,90.0,0.0,1.0,0.0
54687,EW1,90.0,90.0,0.0,1.0,0.0
54688,EW1,90.0,90.0,0.0,1.0,0.0
54689,EW1,90.0,90.0,0.0,1.0,0.0
54690,EW1,90.0,90.0,0.0,1.0,0.0
54691,EW1,90.0,90.0,0.0,1.0,0.0
54692,EW1,90.0,90.0,0.0,1.0,0.0
54693,EW1,90.0,90.0,0.0,1.0,0.0
54694,EW1,90.0,90.0,0.0,1.0,0.0
54695,EW1,90.0,90.0,0.0,1.0,0.0
54696,EW1,90.0,90.0,0.0,1.0,0.0
54697,EW1,90.0,90.0,0.0,1.0,0.0
54698,EW1,90.0,90.0,0.0,1.0,0.0
54699,EW1,90.0,90.0,0.0,1.0,0.0
54700,EW1,90.0,90.0,0.0,1.0,0.0
54701,EW1,90.0,90.0,0.0,1.0,0.0
54702,EW1,90.0,90.0,0.0,1.0,0.0
54703,EW1,90.0,90.0,0.0,1.0,0.0
54704,EW1,90.0,90.0,0.0,1.0,0.0
54705,EW1,90.0,90.0,0.0,1.0,0.0
54706,EW1,90.0,90.0,0.0,1.0,0.0
54707,EW1,90.0,90.0,0.0,1.0,0.0
54708,EW1,90.0,90.0,0.0,1.0,0.0
54709,EW1,90.0,90.0,0.0,1.0,0.0
54710,EW1,90.0,90.0,0.0,1.0,0.0
54711,EW1,90.0,90.0,0.0,1.0,0.0
54712,EW1,90.0,90.0,0.0,1.0,0.0
54713,EW1,90.0,90.0,0.0,1.0,0.0
54714,EW1,90.0,90.0,0.0,1.0,0.0
54715,EW1,90.0,90.0,0.0,1.0,0.0
54716,EW1,90.0,90.0,0.0,1.0,0.0
54717,EW1,90.0,90.0,0.0,1.0,0.0
54718,EW1,90.0,90.0,0.0,1.0,0.0
54719,EW1,90.0,90.0,0.0,1.0,0.0
62225,EW1,90.0,90.0,0.0,1.0,0.0
62226,EW1,90.0,90.0,0.0,1.0,0.0
62227,EW1,90.0,90.0,0.0,1.0,0.0
62228,EW1,90.0,90.0,0.0,1.0,0.0
62229,EW1,90.0,90.0,0.0,1.0,0.0
62230,EW1,90.0,90.0,0.0,1.0,0.0
62231,EW1,90.0,90.0,0.0,1.0,0.0
62232,EW1,90.0,90.0,0.0,1.0,0.0
62233,EW1,90.0,90.0,0.0,1.0,0.0
62234,EW1,90.0,90.0,0.0,1.0,0.0
62235,EW1,90.0,90.0,0.0,1.0,0.0
62236,EW1,90.0,90.0,0.0,1.0,0.0
62237,EW1,90.0,90.0,0.0,1.0,0.0
62238,EW1,90.0,90.0,0.0,1.0,0.0
62239,EW1,90.0,90.0,0.0,1.0,0.0
62240,EW1,90.0,90.0,0.0,1.0,0.0
62241,EW1,90.0,90.0,0.0,1.0,0.0
62242,EW1,90.0,90.0,0.0,1.0,0.0
62243,EW1,90.0,90.0,0.0,1.0,0.0
62244,EW1,90.0,90.0,0.0,1.0,0.0
62245,EW1,90.0,90.0,0.0,1.0,0.0
62246,EW1,90.0,90.0,0.0,1.0,0.0
62247,EW1,90.0,90.0,0.0,1.0,0.0
62248,EW1,90.0,90.0,0.0,1.0,0.0
62249,EW1,90.0,90.0,0.0,1.0,0.0
62250,EW1,90.0,90.0,0.0,1.0,0.0
62251,EW1,90.0,90.0,0.0,1.0,0.0
62252,EW1,90.0,90.0,0.0,1.0,0.0
62253,EW1,90.0,90.0,0.0,1.0,0.0
62254,EW1,90.0,90.0,0.0,1.0,0.0
62255,EW1,90.0,90.0,0.0,1.0,0.0
62256,EW1,90.0,90.0,0.0,1.0,0.0
62257,EW1,90.0,90.0,0.0,1.0,0.0
62258,EW1,90.0,90.0,0.0,1.0,0.0
62259,EW1,90.0,90.0,0.0,1.0,0.0
62260,EW1,90.0,90.0,0.0,1.0,0.0
62261,EW1,90.0,90.0,0.0,1.0,0.0
62262,EW1,90.0,90.0,0.0,1.0,0.0
62263,EW1,90.0,90.0,0.0,1.0,0.0
62264,EW1,90.0,90.0,0.0,1.0,0.0
62265,EW1,90.0,90.0,0.0,1.0,0.0
62266,EW1,90.0,90.0,0.0,1.0,0.0
62267,EW1,90.0,90.0,0.0,1.0,0.0
62268,EW1,90.0,90.0,0.0,1.0,0.0
62269,EW1,90.0,90.0,0.0,1.0,0.0
62270,EW1,90.0,90.0,0.0,1.0,0.0
62271,EW1,90.0,90.0,0.0,1.0,0.0
62272,EW1,90.0,90.0,0.0,1.0,0.0
62273,EW1,90.0,90.0,0.0,1.0,0.0
62274,EW1,90.0,90.0,0.0,1.0,0.0
62275,EW1,90.0,90.0,0.0,1.0,0.0
62276,EW1,90.0,90.0,0.0,1.0,0.0
62277,EW1,90.0,90.0,0.0,1.0,0.0
62278,EW1,90.0,90.0,0.0,1.0,0.0
62279,EW1,90.0,90.0,0.0,1.0,0.0
62280,EW1,90.0,90.0,0.0,1.0,0.0
62281,EW1,90.0,90.0,0.0,1.0,0.0
62282,EW1,90.0,90.0,0.0,1.0,0.0
62283,EW1,90.0,90.0,0.0,1.0,0.0
62284,EW1,90.0,90.0,0.0,1.0,0.0
62285,EW1,90.0,90.0,0.0,1.0,0.0
62286,EW1,90.0,90.0,0.0,1.0,0.0
62287,EW1,90.0,90.0,0.0,1.0,0.0
62288,EW1,90.0,90.0,0.0,1.0,0.0
62289,EW1,90.0,90.0,0.0,1.0,0.0
62290,EW1,90.0,90.0,0.0,1.0,0.0
62291,EW1,90.0,90.0,0.0,1.0,0.0
62292,EW1,90.0,90.0,0.0,1.0,0.0
62293,EW1,90.0,90.0,0.0,1.0,0.0
62294,EW1,90.0,90.0,0.0,1.0,0.0
62295,EW1,90.0,90.0,0.0,1.0,0.0
62296,EW1,90.0,90.0,0.0,1.0,0.0
62297,EW1,90.0,90.0,0.0,1.0,0.0
62298,EW1,90.0,90.0,0.0,1.0,0.0
62299,EW1,90.0,90.0,0.0,1.0,0.0
62300,EW1,90.0,90.0,0.0,1.0,0.0
62301,EW1,90.0,90.0,0.0,1.0,0.0
62302,EW1,90.0,90.0,0.0,1.0,0.0
62303,EW1,90.0,90.0,0.0,1.0,0.0
62304,EW1,90.0,90.0,0.0,1.0,0.0
62305,EW1,90.0,90.0,0.0,1.0,0.0
62306,EW1,90.0,90.0,0.0,1.0,0.0
62307,EW1,90.0,90.0,0.0,1.0,0.0
62308,EW1,90.0,90.0,0.0,1.0,0.0
62309,EW1,90.0,90.0,0.0,1.0,0.0
62310,EW1,90.0,90.0,0.0,1.0,0.0
62311,EW1,90.0,90.0,0.0,1.0,0.0
62312,EW1,90.0,90.0,0.0,1.0,0.0
62313,EW1,90.0,90.0,0.0,1.0,0.0
62314,EW1,90.0,90.0,0.0,1.0,0.0
62315,EW1,90.0,90.0,0.0,1.0,0.0
62316,EW1,90.0,90.0,0.0,1.0,0.0
62317,EW1,90.0,90.0,0.0,1.0,0.0
62318,EW1,90.0,90.0,0.0,1.0,0.0
62319,EW1,90.0,90.0,0.0,1.0,0.0
69825,EW1,90.0,90.0,0.0,1.0,0.0
69826,EW1,90.0,90.0,0.0,1.0,0.0
69827,EW1,90.0,90.0,0.0,1.0,0.0
69828,EW1,90.0,90.0,0.0,1.0,0.0
69829,EW1,90.0,90.0,0.0,1.0,0.0
69830,EW1,90.0,90.0,0.0,1.0,0.0
69831,EW1,90.0,90.0,0.0,1.0,0.0
69832,EW1,90.0,90.0,0.0,1.0,0.0
69833,EW1,90.0,90.0,0.0,1.0,0.0
69834,EW1,90.0,90.0,0.0,1.0,0.0
69835,EW1,90.0,90.0,0.0,1.0,0.0
69836,EW1,90.0,90.0,0.0,1.0,0.0
69837,EW1,90.0,90.0,0.0,1.0,0.0
69838,EW1,90.0,90.0,0.0,1.0,0.0
69839,EW1,90.0,90.0,0.0,1.0,0.0
69840,EW1,90.0,90.0,0.0,1.0,0.0
69841,EW1,90.0,90.0,0.0,1.0,0.0
69842,EW1,90.0,90.0,0.0,1.0,0.0
69843,EW1,90.0,90.0,0.0,1.0,0.0
69844,EW1,90.0,90.0,0.0,1.0,0.0
69845,EW1,90.0,90.0,0.0,1.0,0.0
69846,EW1,90.0,90.0,0.0,1.0,0.0
69847,EW1,90.0,90.0,0.0,1.0,0.0
69848,EW1,90.0,90.0,0.0,1.0,0.0
69849,EW1,90.0,90.0,0.0,1.0,0.0
69850,EW1,90.0,90.0,0.0,1.0,0.0
69851,EW1,90.0,90.0,0.0,1.0,0.0
69852,EW1,90.0,90.0,0.0,1.0,0.0
69853,EW1,90.0,90.0,0.0,1.0,0.0
69854,EW1,90.0,90.0,0.0,1.0,0.0
69855,EW1,90.0,90.0,0.0,1.0,0.0
69856,EW1,90.0,90.0,0.0,1.0,0.0
69857,EW1,90.0,90.0,0.0,1.0,0.0
69858,EW1,90.0,90.0,0.0,1.0,0.0
69859,EW1,90.0,90.0,0.0,1.0,0.0
69860,EW1,90.0,90.0,0.0,1.0,0.0
69861,EW1,90.0,90.0,0.0,1.0,0.0
69862,EW1,90.0,90.0,0.0,1.0,0.0
69863,EW1,90.0,90.0,0.0,1.0,0.0
69864,EW1,90.0,90.0,0.0,1.0,0.0
69865,EW1,90.0,90.0,0.0,1.0,0.0
69866,EW1,90.0,90.0,0.0,1.0,0.0
69867,EW1,90.0,90.0,0.0,1.0,0.0
69868,EW1,90.0,90.0,0.0,1.0,0.0
69869,EW1,90.0,90.0,0.0,1.0,0.0
69870,EW1,90.0,90.0,0.0,1.0,0.0
69871,EW1,90.0,90.0,0.0,1.0,0.0
69872,EW1,90.0,90.0,0.0,1.0,0.0
69873,EW1,90.0,90.0,0.0,1.0,0.0
69874,EW1,90.0,90.0,0.0,1.0,0.0
69875,EW1,90.0,90.0,0.0,1.0,0.0
69876,EW1,90.0,90.0,0.0,1.0,0.0
69877,EW1,90.0,90.0,0.0,1.0,0.0
69878,EW1,90.0,90.0,0.0,1.0,0.0
69879,EW1,90.0,90.0,0.0,1.0,0.0
69880,EW1,90.0,90.0,0.0,1.0,0.0
69881,EW1,90.0,90.0,0.0,1.0,0.0
69882,EW1,90.0,90.0,0.0,1.0,0.0
69883,EW1,90.0,90.0,0.0,1.0,0.0
69884,EW1,90.0,90.0,0.0,1.0,0.0
69885,EW1,90.0,90.0,0.0,1.0,0.0
69886,EW1,90.0,90.0,0.0,1.0,0.0
69887,EW1,90.0,90.0,0.0,1.0,0.0
69888,EW1,90.0,90.0,0.0,1.0,0.0
69889,EW1,90.0,90.0,0.0,1.0,0.0
69890,EW1,90.0,90.0,0.0,1.0,0.0
69891,EW1,90.0,90.0,0.0,1.0,0.0
69892,EW1,90.0,90.0,0.0,1.0,0.0
69893,EW1,90.0,90.0,0.0,1.0,0.0
69894,EW1,90.0,90.0,0.0,1.0,0.0
69895,EW1,90.0,90.0,0.0,1.0,0.0
69896,EW1,90.0,90.0,0.0,1.0,0.0
69897,EW1,90.0,90.0,0.0,1.0,0.0
69898,EW1,90.0,90.0,0.0,1.0,0.0
69899,EW1,90.0,90.0,0.0,1.0,0.0
69900,EW1,90.0,90.0,0.0,1.0,0.0
69901,EW1,90.0,90.0,0.0,1.0,0.0
69902,EW1,90.0,90.0,0.0,1.0,0.0
69903,EW1,90.0,90.0,0.0,1.0,0.0
69904,EW1,90.0,90.0,0.0,1.0,0.0
69905,EW1,90.0,90.0,0.0,1.0,0.0
69906,EW1,90.0,90.0,0.0,1.0,0.0
69907,EW1,90.0,90.0,0.0,1.0,0.0
69908,EW1,90.0,90.0,0.0,1.0,0.0
69909,EW1,90.0,90.0,0.0,1.0,0.0
69910,EW1,90.0,90.0,0.0,1.0,0.0
69911,EW1,90.0,90.0,0.0,1.0,0.0
69912,EW1,90.0,90.0,0.0,1.0,0.0
69913,EW1,90.0,90.0,0.0,1.0,0.0
69914,EW1,90.0,90.0,0.0,1.0,0.0
69915,EW1,90.0,90.0,0.0,1.0,0.0
69916,EW1,90.0,90.0,0.0,1.0,0.0
69917,EW1,90.0,90.0,0.0,1.0,0.0
69918,EW1,90.0,90.0,0.0,1.0,0.0
69919,EW1,90.0,90.0,0.0,1.0,0.0
77425,EW1,90.0,90.0,0.0,1.0,0.0
77426,EW1,90.0,90.0,0.0,1.0,0.0
77427,EW1,90.0,90.0,0.0,1.0,0.0
77428,EW1,90.0,90.0,0.0,1.0,0.0
77429,EW1,90.0,90.0,0.0,1.0,0.0
77430,EW1,90.0,90.0,0.0,1.0,0.0
77431,EW1,90.0,90.0,0.0,1.0,0.0
77432,EW1,90.0,90.0,0.0,1.0,0.0
77433,EW1,90.0,90.0,0.0,1.0,0.0
77434,EW1,90.0,90.0,0.0,1.0,0.0
77435,EW1,90.0,90.0,0.0,1.0,0.0
77436,EW1,90.0,90.0,0.0,1.0,0.0
77437,EW1,90.0,90.0,0.0,1.0,0.0
77438,EW1,90.0,90.0,0.0,1.0,0.0
77439,EW1,90.0,90.0,0.0,1.0,0.0
77440,EW1,90.0,90.0,0.0,1.0,0.0
77441,EW1,90.0,90.0,0.0,1.0,0.0
77442,EW1,90.0,90.0,0.0,1.0,0.0
77443,EW1,90.0,90.0,0.0,1.0,0.0
77444,EW1,90.0,90.0,0.0,1.0,0.0
77445,EW1,90.0,90.0,0.0,1.0,0.0
77446,EW1,90.0,90.0,0.0,1.0,0.0
77447,EW1,90.0,90.0,0.0,1.0,0.0
77448,EW1,90.0,90.0,0.0,1.0,0.0
77449,EW1,90.0,90.0,0.0,1.0,0.0
77450,EW1,90.0,90.0,0.0,1.0,0.0
77451,EW1,90.0,90.0,0.0,1.0,0.0
77452,EW1,90.0,90.0,0.0,1.0,0.0
77453,EW1,90.0,90.0,0.0,1.0,0.0
77454,EW1,90.0,90.0,0.0,1.0,0.0
77455,EW1,90.0,90.0,0.0,1.0,0.0
77456,EW1,90.0,90.0,0.0,1.0,0.0
77457,EW1,90.0,90.0,0.0,1.0,0.0
77458,EW1,90.0,90.0,0.0,1.0,0.0
77459,EW1,90.0,90.0,0.0,1.0,0.0
77460,EW1,90.0,90.0,0.0,1.0,0.0
77461,EW1,90.0,90.0,0.0,1.0,0.0
77462,EW1,90.0,90.0,0.0,1.0,0.0
77463,EW1,90.0,90.0,0.0,1.0,0.0
77464,EW1,90.0,90.0,0.0,1.0,0.0
77465,EW1,90.0,90.0,0.0,1.0,0.0
77466,EW1,90.0,90.0,0.0,1.0,0.0
77467,EW1,90.0,90.0,0.0,1.0,0.0
77468,EW1,90.0,90.0,0.0,1.0,0.0
77469,EW1,90.0,90.0,0.0,1.0,0.0
77470,EW1,90.0,90.0,0.0,1.0,0.0
77471,EW1,90.0,90.0,0.0,1.0,0.0
77472,EW1,90.0,90.0,0.0,1.0,0.0
77473,EW1,90.0,90.0,0.0,1.0,0.0
77474,EW1,90.0,90.0,0.0,1.0,0.0
77475,EW1,90.0,90.0,0.0,1.0,0.0
77476,EW1,90.0,90.0,0.0,1.0,0.0
77477,EW1,90.0,90.0,0.0,1.0,0.0
77478,EW1,90.0,90.0,0.0,1.0,0.0
77479,EW1,90.0,90.0,0.0,1.0,0.0
77480,EW1,90.0,90.0,0.0,1.0,0.0
77481,EW1,90.0,90.0,0.0,1.0,0.0
77482,EW1,90.0,90.0,0.0,1.0,0.0
77483,EW1,90.0,90.0,0.0,1.0,0.0
77484,EW1,90.0,90.0,0.0,1.0,0.0
77485,EW1,90.0,90.0,0.0,1.0,0.0
77486,EW1,90.0,90.0,0.0,1.0,0.0
77487,EW1,90.0,90.0,0.0,1.0,0.0
77488,EW1,90.0,90.0,0.0,1.0,0.0
77489,EW1,90.0,90.0,0.0,1.0,0.0
77490,EW1,90.0,90.0,0.0,1.0,0.0
77491,EW1,90.0,90.0,0.0,1.0,0.0
77492,EW1,90.0,90.0,0.0,1.0,0.0
77493,EW1,90.0,90.0,0.0,1.0,0.0
77494,EW1,90.0,90.0,0.0,1.0,0.0
77495,EW1,90.0,90.0,0.0,1.0,0.0
77496,EW1,90.0,90.0,0.0,1.0,0.0
77497,EW1,90.0,90.0,0.0,1.0,0.0
77498,EW1,90.0,90.0,0.0,1.0,0.0
77499,EW1,90.0,90.0,0.0,1.0,0.0
77500,EW1,90.0,90.0,0.0,1.0,0.0
77501,EW1,90.0,90.0,0.0,1.0,0.0
77502,EW1,90.0,90.0,0.0,1.0,0.0
77503,EW1,90.0,90.0,0.0,1.0,0.0
77504,EW1,90.0,90.0,0.0,1.0,0.0
77505,EW1,90.0,90.0,0.0,1.0,0.0
77506,EW1,90.0,90.0,0.0,1.0,0.0
