,P,H,T
427,244.5896017648994,8898.022791264772,386.6676893031231
428,244.58960122611722,8898.022790493967,386.66768930231956
429,244.5896006773916,8898.022789749597,386.66768930204125
430,244.58960011766297,8898.022789016804,386.6676893021102
431,244.58959956056418,8898.022788290138,386.667689302214
432,244.58959901148836,8898.022787572123,386.66768930229233
433,244.5895984773634,8898.022786871854,386.66768930234423
434,244.58959795580284,8898.022786186471,386.6676893023743
435,244.58959744788783,8898.022785521041,386.6676893024304
436,244.58959694938213,8898.022784885741,386.6676893027219
437,244.58959645021557,8898.022784265357,386.6676893032227
438,244.58959558047573,8898.022783231321,386.66768930471903
439,244.58959452426242,8898.022781870042,386.667689305134
440,244.58959357642382,8898.022780619543,386.66768930512274
441,244.58959274243787,8898.022779517829,386.6676893050934
442,244.58959202162146,8898.022778566205,386.66768930507675
443,244.58959137588425,8898.022777713462,386.6676893050579
444,244.58959082844257,8898.022776991189,386.66768930505077
445,244.58959034688093,8898.022776356323,386.6676893050514
446,244.58958992302965,8898.022775799645,386.6676893050799
447,244.5895894905037,8898.022775230724,386.6676893050972
448,244.58958911135338,8898.022774734103,386.6676893051405
449,244.589588813104,8898.022774344492,386.66768930518856
450,244.5895886149261,8898.022774088957,386.6676893052649
451,244.58958849273571,8898.022773933615,386.66768930534175
452,244.58958844280463,8898.02277386479,386.6676893053013
453,244.58958844169766,8898.022773896933,386.6676893057479
454,244.58958838040598,8898.022773815592,386.66768930574074
455,244.58958832243002,8898.022773732406,386.6676893056507
456,244.58958827784897,8898.022773682096,386.6676893057635
457,244.58958825762687,8898.022773661127,386.6676893058391
458,244.5895882622278,8898.022773666842,386.6676893058345
459,244.5895882980868,8898.022773706423,386.6676893057321
460,244.58958836600394,8898.022773783,386.66768930556
461,244.58958845266687,8898.022773882705,386.6676893053666
462,244.58958854309932,8898.022773997669,386.6676893053101
463,244.5895886071111,8898.022774067573,386.6676893051176
464,244.58958867219548,8898.022774151581,386.6676893050934
465,244.5895888409719,8898.02277438141,386.6676893051908
466,244.58958898025645,8898.022774554936,386.66768930505674
467,244.58958909292693,8898.0227746937,386.6676893049267
468,244.5895891948777,8898.022774819687,386.6676893048149
469,244.58958929932663,8898.022774953737,386.6676893047658
470,244.58958934220422,8898.022775012749,386.6676893047995
471,244.58958926499412,8898.02277493469,386.66768930511444
472,244.58958926943285,8898.022774941723,386.66768930513024
473,244.58958917506297,8898.022774816314,386.6676893051172
474,244.58958904196723,8898.022774644594,386.66768930516696
475,244.589694841982,8898.022914210775,386.66768930620907
476,244.58969451399798,8898.022913771414,386.6676893061172
477,244.58969359049277,8898.022912553233,386.66768930610925
478,244.5896923810164,8898.022910957596,386.6676893060945
479,244.58969090592996,8898.022909015011,386.66768930612386
480,244.58968912385427,8898.022906667742,386.6676893061534
481,244.5896868340658,8898.02290365041,386.66768930617377
482,244.58968411055045,8898.022900058591,386.66768930615933
483,244.58968168146677,8898.022896840308,386.6676893059503
484,244.5896797985121,8898.022894350177,386.66768930584846
485,244.58967771118532,8898.022891600216,386.6676893058748
486,244.58967540436578,8898.022888561802,386.66768930591405
487,244.58967293045285,8898.02288530347,386.66768930595737
488,244.58967032830034,8898.022881876179,386.66768930600307
489,244.5896676047897,8898.022878287184,386.66768930602535
490,244.5896647836492,8898.022874569533,386.66768930604945
491,244.58966189029192,8898.02287075559,386.66768930605804
492,244.5896589589881,8898.022866891552,386.66768930606656
493,244.58965599510708,8898.02286298499,386.6676893060802
494,244.58965305245923,8898.022859109205,386.6676893061311
495,244.58965012701955,8898.022855255873,386.66768930617854
496,244.58964723637143,8898.022851448557,386.6676893062285
497,244.5896444205005,8898.022847737355,386.6676893062451
498,244.5896424716993,8898.022845258323,386.66768930744456
499,244.5896412980848,8898.02284372766,386.6676893076659
500,244.5896401105937,8898.022842152186,386.6676893075347
501,244.58963892353793,8898.022840589989,386.66768930757195
502,244.58963773827364,8898.022839028301,386.6676893075854
503,244.58963655402297,8898.022837462202,386.6676893075222
504,244.58963537342274,8898.022835893593,386.6676893073609
505,244.58963418768107,8898.022834311441,386.6676893071104
506,244.58963300260746,8898.022832727343,386.6676893068224
507,244.58963180931005,8898.022831143171,386.66768930667706
508,244.58963060623827,8898.022829526231,386.6676893062682
509,244.58962847472995,8898.022826667971,386.6676893056302
510,244.5896256156639,8898.02282289972,386.6676893056454
511,244.58962287930513,8898.022819280322,386.6676893054893
512,244.58962025771729,8898.022815811908,386.66768930532857
513,244.5896177754346,8898.022812530755,386.66768930521596
514,244.5896154314131,8898.022809433454,386.66768930512393
515,244.58961324249086,8898.022806542625,386.66768930505845
516,244.58961118986625,8898.022803832859,386.66768930501087
517,244.58960927857575,8898.022801310164,386.6676893049731
518,244.58960754274926,8898.022799020519,386.6676893049584
519,244.5896059856079,8898.022796968091,386.66768930496556
520,244.58960457573835,8898.022795110704,386.6676893049841
521,244.58960328922063,8898.022793391223,386.6676893046744
522,244.58960245059566,8898.022792174448,386.6676893031979
523,244.58960192386226,8898.02279142079,386.66768930241113
524,244.5896013846215,8898.022790688148,386.66768930212345
525,244.5896008391847,8898.02278997367,386.66768930218467
526,244.58960029808847,8898.022789267887,386.6676893022857
527,244.58959976004988,8898.02278856382,386.66768930235617
528,244.58959923613608,8898.022787876514,386.66768930240187
